id_student,code_module,code_presentation,label_pass,label_fail_or_withdraw,sex,age_band,highest_education,imd_band,sex_x_age,studied_credits,num_of_prev_attempts,vle_total_clicks,vle_mean_clicks,vle_max_clicks,vle_first4_clicks,vle_last4_clicks,vle_cumulative_clicks,vle_days_active,assessment_count,assessment_mean_score,assessment_last_score,assessment_ontime_rate
161,BBB,2013J,1,0,Female,55<=,HE Qualification,80-90%,Female_x_55<=,90,2,59.0,29.5,33.0,0.0,59.0,59.0,2.0,,,,
162,BBB,2013J,0,0,Male,55<=,Lower Than A Level,60-70%,Male_x_55<=,30,0,551.0,50.09090909090909,98.0,48.0,551.0,551.0,11.0,1.0,65.0,65.0,1.0
163,EEE,2014B,1,0,Male,55<=,HE Qualification,50-60%,Male_x_55<=,60,2,551.0,50.09090909090909,99.0,75.0,551.0,551.0,10.0,,,,
164,FFF,2013B,0,1,Male,35-55,Lower Than A Level,40-50%,Male_x_35-55,90,2,645.0,43.0,95.0,68.0,645.0,645.0,15.0,1.0,97.0,97.0,0.0
165,AAA,2014B,0,1,Female,55<=,Lower Than A Level,50-60%,Female_x_55<=,60,0,,,,,,,,1.0,2.0,2.0,0.0
166,EEE,2014B,0,1,Male,55<=,HE Qualification,30-40%,Male_x_55<=,30,0,586.0,53.27272727272727,96.0,0.0,586.0,586.0,10.0,2.0,54.0,66.0,0.0
167,FFF,2014J,1,0,Female,0-35,Post Graduate Qualification,0-10%,Female_x_0-35,60,0,827.0,41.35,89.0,56.0,827.0,827.0,20.0,,,,
168,DDD,2014J,0,1,Male,35-55,HE Qualification,80-90%,Male_x_35-55,120,1,437.0,54.625,85.0,0.0,437.0,437.0,8.0,,,,
169,DDD,2014B,0,1,Male,35-55,No Formal quals,40-50%,Male_x_35-55,60,0,696.0,49.714285714285715,95.0,0.0,696.0,696.0,14.0,,,,
170,DDD,2014B,1,0,Female,55<=,Lower Than A Level,70-80%,Female_x_55<=,90,0,612.0,43.714285714285715,89.0,54.0,612.0,612.0,14.0,1.0,29.0,29.0,0.0
171,DDD,2013J,1,0,Male,0-35,A Level or Equivalent,60-70%,Male_x_0-35,60,0,535.0,48.63636363636363,95.0,0.0,535.0,535.0,11.0,,,,
172,DDD,2014J,0,1,Male,55<=,Lower Than A Level,70-80%,Male_x_55<=,30,0,320.0,53.333333333333336,89.0,74.0,320.0,320.0,6.0,1.0,12.0,12.0,1.0
173,FFF,2014J,0,1,Male,55<=,No Formal quals,0-10%,Male_x_55<=,30,0,223.0,55.75,96.0,96.0,223.0,223.0,4.0,,,,
174,FFF,2013J,0,1,Male,35-55,A Level or Equivalent,80-90%,Male_x_35-55,60,1,884.0,49.111111111111114,94.0,0.0,884.0,884.0,18.0,1.0,45.0,45.0,0.0
175,CCC,2013B,1,0,Male,0-35,A Level or Equivalent,0-10%,Male_x_0-35,30,0,341.0,37.888888888888886,98.0,0.0,341.0,341.0,9.0,1.0,94.0,94.0,1.0
176,BBB,2014J,1,0,Female,55<=,HE Qualification,20-30%,Female_x_55<=,60,2,48.0,24.0,35.0,0.0,48.0,48.0,2.0,1.0,31.0,31.0,1.0
177,DDD,2014J,0,1,Female,35-55,Post Graduate Qualification,70-80%,Female_x_35-55,90,2,212.0,30.285714285714285,83.0,0.0,212.0,212.0,7.0,,,,
178,AAA,2013B,0,1,Male,55<=,HE Qualification,0-10%,Male_x_55<=,90,2,382.0,54.57142857142857,81.0,0.0,382.0,382.0,7.0,2.0,14.5,18.0,0.5
179,FFF,2014J,0,1,Female,55<=,A Level or Equivalent,0-10%,Female_x_55<=,30,1,582.0,52.90909090909091,83.0,0.0,582.0,582.0,10.0,,,,
180,AAA,2014J,0,1,Female,0-35,A Level or Equivalent,50-60%,Female_x_0-35,90,0,247.0,61.75,98.0,98.0,247.0,247.0,4.0,,,,
181,AAA,2013B,0,1,Female,0-35,Post Graduate Qualification,40-50%,Female_x_0-35,60,0,93.0,46.5,73.0,20.0,93.0,93.0,2.0,1.0,79.0,79.0,0.0
182,AAA,2013B,1,0,Male,0-35,Lower Than A Level,50-60%,Male_x_0-35,30,0,137.0,45.666666666666664,93.0,93.0,137.0,137.0,3.0,1.0,61.0,61.0,0.0
183,CCC,2014B,1,0,Male,55<=,Post Graduate Qualification,20-30%,Male_x_55<=,30,3,574.0,52.18181818181818,92.0,0.0,574.0,574.0,11.0,,,,
184,FFF,2013J,0,1,Male,0-35,HE Qualification,90-100%,Male_x_0-35,60,0,266.0,44.333333333333336,68.0,0.0,266.0,266.0,6.0,1.0,7.0,7.0,0.0
185,AAA,2013J,1,0,Female,35-55,Lower Than A Level,90-100%,Female_x_35-55,60,0,358.0,59.666666666666664,79.0,0.0,358.0,358.0,6.0,,,,
186,DDD,2013B,0,0,Female,55<=,HE Qualification,50-60%,Female_x_55<=,30,1,153.0,38.25,60.0,0.0,153.0,153.0,4.0,,,,
187,EEE,2013B,0,1,Male,0-35,Post Graduate Qualification,10-20%,Male_x_0-35,30,2,414.0,59.142857142857146,97.0,0.0,414.0,414.0,7.0,,,,
188,AAA,2014J,0,1,Male,55<=,Lower Than A Level,70-80%,Male_x_55<=,30,1,178.0,44.5,75.0,13.0,178.0,178.0,4.0,,,,
189,CCC,2014B,1,0,Female,55<=,Post Graduate Qualification,50-60%,Female_x_55<=,120,1,556.0,46.333333333333336,99.0,2.0,556.0,556.0,12.0,1.0,7.0,7.0,1.0
190,FFF,2014B,0,1,Female,35-55,No Formal quals,30-40%,Female_x_35-55,90,0,71.0,17.75,26.0,26.0,71.0,71.0,4.0,,,,
191,CCC,2013B,0,1,Male,35-55,A Level or Equivalent,30-40%,Male_x_35-55,60,1,193.0,48.25,70.0,0.0,193.0,193.0,4.0,2.0,81.0,65.0,1.0
192,AAA,2014J,0,1,Female,35-55,Lower Than A Level,60-70%,Female_x_35-55,120,0,534.0,66.75,95.0,80.0,534.0,534.0,7.0,,,,
193,FFF,2014J,1,0,Female,55<=,A Level or Equivalent,20-30%,Female_x_55<=,60,2,227.0,56.75,92.0,0.0,227.0,227.0,4.0,1.0,39.0,39.0,1.0
194,EEE,2013J,0,1,Female,55<=,No Formal quals,20-30%,Female_x_55<=,90,0,640.0,58.18181818181818,80.0,55.0,640.0,640.0,10.0,2.0,60.5,81.0,0.5
195,AAA,2013J,0,1,Female,35-55,Lower Than A Level,50-60%,Female_x_35-55,30,0,503.0,45.72727272727273,98.0,0.0,503.0,503.0,11.0,,,,
196,CCC,2014J,1,0,Female,55<=,A Level or Equivalent,80-90%,Female_x_55<=,60,2,100.0,50.0,64.0,0.0,100.0,100.0,2.0,,,,
197,BBB,2013J,1,0,Female,35-55,A Level or Equivalent,0-10%,Female_x_35-55,30,0,1253.0,50.12,93.0,247.0,1253.0,1253.0,24.0,,,,
198,DDD,2013B,0,1,Female,35-55,Lower Than A Level,40-50%,Female_x_35-55,60,2,511.0,42.583333333333336,87.0,0.0,511.0,511.0,12.0,2.0,34.5,56.0,0.5
199,CCC,2014J,1,0,Male,0-35,A Level or Equivalent,0-10%,Male_x_0-35,30,2,232.0,46.4,99.0,0.0,232.0,232.0,5.0,,,,
200,FFF,2013J,1,0,Male,35-55,A Level or Equivalent,0-10%,Male_x_35-55,30,1,391.0,48.875,83.0,0.0,391.0,391.0,8.0,,,,
201,AAA,2014B,1,0,Female,0-35,Lower Than A Level,20-30%,Female_x_0-35,30,0,619.0,56.27272727272727,99.0,24.0,619.0,619.0,11.0,2.0,39.5,40.0,0.5
202,DDD,2014J,0,0,Female,35-55,A Level or Equivalent,20-30%,Female_x_35-55,60,0,168.0,56.0,85.0,0.0,168.0,168.0,3.0,2.0,36.0,0.0,0.5
203,AAA,2014J,1,0,Female,55<=,A Level or Equivalent,30-40%,Female_x_55<=,90,2,497.0,55.22222222222222,94.0,89.0,497.0,497.0,8.0,,,,
204,FFF,2014B,1,0,Male,0-35,HE Qualification,20-30%,Male_x_0-35,60,2,563.0,37.53333333333333,90.0,13.0,563.0,563.0,14.0,1.0,74.0,74.0,0.0
205,AAA,2013B,1,0,Male,55<=,HE Qualification,50-60%,Male_x_55<=,90,0,551.0,45.916666666666664,88.0,102.0,551.0,551.0,12.0,,,,
206,BBB,2014B,0,1,Female,55<=,No Formal quals,30-40%,Female_x_55<=,60,0,842.0,42.1,84.0,106.0,842.0,842.0,18.0,,,,
207,DDD,2014J,0,1,Male,35-55,HE Qualification,70-80%,Male_x_35-55,60,0,107.0,53.5,68.0,68.0,107.0,107.0,2.0,1.0,92.0,92.0,0.0
208,DDD,2013B,0,1,Female,35-55,HE Qualification,0-10%,Female_x_35-55,30,3,904.0,53.1764705882353,95.0,121.0,904.0,904.0,17.0,1.0,22.0,22.0,1.0
209,FFF,2013J,0,1,Female,55<=,No Formal quals,70-80%,Female_x_55<=,120,0,824.0,48.470588235294116,90.0,45.0,824.0,824.0,17.0,,,,
210,BBB,2013J,0,1,Female,35-55,A Level or Equivalent,0-10%,Female_x_35-55,30,0,710.0,64.54545454545455,96.0,146.0,710.0,710.0,10.0,,,,
211,CCC,2013J,0,1,Female,35-55,A Level or Equivalent,0-10%,Female_x_35-55,60,1,62.0,31.0,55.0,0.0,62.0,62.0,2.0,1.0,19.0,19.0,0.0
212,AAA,2014J,0,1,Female,35-55,HE Qualification,60-70%,Female_x_35-55,60,0,402.0,40.2,81.0,0.0,402.0,402.0,10.0,,,,
213,EEE,2014B,1,0,Female,55<=,No Formal quals,0-10%,Female_x_55<=,60,2,677.0,39.8235294117647,93.0,80.0,677.0,677.0,15.0,,,,
214,AAA,2013B,0,1,Female,0-35,A Level or Equivalent,80-90%,Female_x_0-35,30,0,291.0,58.2,99.0,0.0,291.0,291.0,5.0,1.0,79.0,79.0,1.0
215,AAA,2013J,1,0,Male,0-35,Post Graduate Qualification,70-80%,Male_x_0-35,60,0,427.0,42.7,89.0,166.0,427.0,427.0,10.0,,,,
216,CCC,2013B,0,1,Female,55<=,Lower Than A Level,0-10%,Female_x_55<=,90,0,846.0,40.285714285714285,98.0,75.0,846.0,846.0,21.0,1.0,14.0,14.0,0.0
217,AAA,2014J,0,1,Male,35-55,Lower Than A Level,10-20%,Male_x_35-55,90,0,775.0,36.904761904761905,98.0,40.0,775.0,775.0,21.0,,,,
218,BBB,2013J,0,1,Female,35-55,Lower Than A Level,10-20%,Female_x_35-55,120,0,385.0,55.0,95.0,0.0,385.0,385.0,7.0,,,,
219,BBB,2014J,0,1,Female,0-35,HE Qualification,10-20%,Female_x_0-35,60,0,748.0,57.53846153846154,98.0,158.0,748.0,748.0,13.0,2.0,56.5,70.0,1.0
220,DDD,2014B,0,1,Male,55<=,Lower Than A Level,50-60%,Male_x_55<=,60,0,502.0,55.77777777777778,98.0,83.0,502.0,502.0,9.0,3.0,50.0,60.0,0.0
221,FFF,2014J,0,1,Male,55<=,Lower Than A Level,30-40%,Male_x_55<=,30,2,354.0,44.25,84.0,29.0,354.0,354.0,8.0,1.0,6.0,6.0,1.0
222,EEE,2014J,0,1,Female,35-55,Post Graduate Qualification,70-80%,Female_x_35-55,120,0,395.0,56.42857142857143,95.0,0.0,395.0,395.0,6.0,1.0,20.0,20.0,0.0
223,AAA,2014B,1,0,Male,35-55,A Level or Equivalent,0-10%,Male_x_35-55,60,3,646.0,53.833333333333336,97.0,0.0,646.0,646.0,12.0,1.0,83.0,83.0,0.0
224,AAA,2013B,1,0,Female,35-55,Post Graduate Qualification,90-100%,Female_x_35-55,60,1,209.0,52.25,83.0,0.0,209.0,209.0,4.0,,,,
225,CCC,2014B,1,0,Female,55<=,HE Qualification,30-40%,Female_x_55<=,120,0,1240.0,49.6,99.0,324.0,1240.0,1240.0,25.0,,,,
226,FFF,2014B,1,0,Male,0-35,Lower Than A Level,90-100%,Male_x_0-35,60,0,579.0,57.9,92.0,159.0,579.0,579.0,10.0,1.0,67.0,67.0,1.0
227,BBB,2014J,0,1,Male,55<=,A Level or Equivalent,40-50%,Male_x_55<=,60,0,26.0,26.0,26.0,0.0,26.0,26.0,1.0,,,,
228,EEE,2013B,0,1,Male,55<=,Lower Than A Level,80-90%,Male_x_55<=,30,0,261.0,43.5,97.0,97.0,261.0,261.0,6.0,1.0,2.0,2.0,0.0
229,DDD,2013J,1,0,Male,55<=,Lower Than A Level,40-50%,Male_x_55<=,60,0,1109.0,55.45,90.0,239.0,1109.0,1109.0,20.0,1.0,87.0,87.0,0.0
230,BBB,2014B,1,0,Female,0-35,HE Qualification,20-30%,Female_x_0-35,120,0,463.0,77.16666666666667,98.0,0.0,463.0,463.0,6.0,1.0,87.0,87.0,1.0
231,FFF,2013B,0,1,Male,35-55,Lower Than A Level,30-40%,Male_x_35-55,60,1,720.0,48.0,96.0,0.0,720.0,720.0,14.0,1.0,96.0,96.0,0.0
232,DDD,2014B,0,1,Male,35-55,No Formal quals,90-100%,Male_x_35-55,30,0,,,,,,,,,,,
233,CCC,2014B,0,1,Male,55<=,A Level or Equivalent,60-70%,Male_x_55<=,30,0,221.0,73.66666666666667,98.0,0.0,221.0,221.0,3.0,,,,
234,CCC,2014B,0,1,Male,55<=,A Level or Equivalent,0-10%,Male_x_55<=,60,0,633.0,57.54545454545455,99.0,99.0,633.0,633.0,10.0,1.0,40.0,40.0,1.0
235,AAA,2014B,0,1,Male,0-35,No Formal quals,50-60%,Male_x_0-35,60,1,150.0,30.0,84.0,0.0,150.0,150.0,5.0,1.0,37.0,37.0,1.0
236,FFF,2014J,1,0,Female,0-35,HE Qualification,70-80%,Female_x_0-35,30,0,186.0,46.5,90.0,0.0,186.0,186.0,4.0,,,,
237,EEE,2013B,1,0,Female,35-55,Lower Than A Level,0-10%,Female_x_35-55,60,2,1030.0,60.588235294117645,99.0,66.0,1030.0,1030.0,16.0,,,,
238,DDD,2013B,0,0,Male,55<=,Lower Than A Level,70-80%,Male_x_55<=,60,0,655.0,54.583333333333336,98.0,93.0,655.0,655.0,11.0,2.0,61.5,62.0,0.5
239,BBB,2013B,1,0,Male,0-35,A Level or Equivalent,60-70%,Male_x_0-35,90,3,206.0,41.2,73.0,33.0,206.0,206.0,5.0,,,,
240,FFF,2014B,1,0,Female,0-35,HE Qualification,0-10%,Female_x_0-35,30,0,753.0,47.0625,93.0,177.0,753.0,753.0,16.0,,,,
241,FFF,2014J,1,0,Male,55<=,HE Qualification,80-90%,Male_x_55<=,90,3,69.0,69.0,69.0,0.0,69.0,69.0,1.0,1.0,73.0,73.0,1.0
242,CCC,2014B,0,1,Female,55<=,HE Qualification,20-30%,Female_x_55<=,60,1,405.0,57.857142857142854,91.0,0.0,405.0,405.0,6.0,1.0,29.0,29.0,0.0
243,AAA,2014B,1,0,Female,55<=,Lower Than A Level,10-20%,Female_x_55<=,60,0,437.0,36.416666666666664,87.0,14.0,437.0,437.0,12.0,,,,
244,AAA,2013B,0,1,Male,55<=,HE Qualification,60-70%,Male_x_55<=,120,0,876.0,48.666666666666664,98.0,86.0,876.0,876.0,18.0,1.0,16.0,16.0,0.0
245,DDD,2014B,0,0,Female,55<=,No Formal quals,20-30%,Female_x_55<=,30,0,490.0,44.54545454545455,74.0,48.0,490.0,490.0,11.0,1.0,6.0,6.0,0.0
246,CCC,2013J,0,1,Male,55<=,Post Graduate Qualification,0-10%,Male_x_55<=,60,2,575.0,63.888888888888886,95.0,0.0,575.0,575.0,9.0,1.0,25.0,25.0,0.0
247,FFF,2014B,1,0,Male,0-35,HE Qualification,90-100%,Male_x_0-35,60,1,640.0,53.333333333333336,98.0,7.0,640.0,640.0,12.0,1.0,16.0,16.0,1.0
248,EEE,2013J,0,0,Female,55<=,Post Graduate Qualification,20-30%,Female_x_55<=,60,0,591.0,59.1,89.0,0.0,591.0,591.0,10.0,2.0,51.5,68.0,1.0
249,CCC,2014B,0,1,Female,35-55,Lower Than A Level,50-60%,Female_x_35-55,60,0,289.0,57.8,99.0,0.0,289.0,289.0,5.0,2.0,60.0,59.0,0.5
250,DDD,2014J,1,0,Male,55<=,HE Qualification,20-30%,Male_x_55<=,30,0,679.0,52.23076923076923,99.0,278.0,679.0,679.0,13.0,,,,
251,DDD,2014J,1,0,Female,35-55,A Level or Equivalent,40-50%,Female_x_35-55,60,1,354.0,35.4,75.0,124.0,354.0,354.0,9.0,1.0,59.0,59.0,0.0
252,CCC,2013B,0,1,Male,35-55,Lower Than A Level,80-90%,Male_x_35-55,60,1,27.0,13.5,16.0,0.0,27.0,27.0,2.0,,,,
253,DDD,2014B,0,1,Female,35-55,No Formal quals,60-70%,Female_x_35-55,90,0,593.0,53.90909090909091,97.0,138.0,593.0,593.0,11.0,,,,
254,CCC,2013J,1,0,Female,55<=,No Formal quals,10-20%,Female_x_55<=,30,0,369.0,46.125,93.0,0.0,369.0,369.0,8.0,,,,
255,BBB,2013J,0,1,Male,55<=,Post Graduate Qualification,0-10%,Male_x_55<=,30,0,489.0,61.125,87.0,0.0,489.0,489.0,8.0,1.0,90.0,90.0,0.0
256,CCC,2014B,0,0,Male,35-55,Post Graduate Qualification,60-70%,Male_x_35-55,60,0,188.0,47.0,69.0,0.0,188.0,188.0,4.0,1.0,22.0,22.0,0.0
257,CCC,2013J,1,0,Male,55<=,A Level or Equivalent,30-40%,Male_x_55<=,30,0,570.0,63.333333333333336,93.0,0.0,570.0,570.0,9.0,,,,
258,DDD,2014J,1,0,Female,0-35,A Level or Equivalent,60-70%,Female_x_0-35,60,0,383.0,38.3,92.0,92.0,383.0,383.0,10.0,,,,
259,DDD,2013J,0,0,Male,0-35,No Formal quals,50-60%,Male_x_0-35,30,0,862.0,50.705882352941174,99.0,143.0,862.0,862.0,15.0,,,,
260,AAA,2013B,1,0,Male,0-35,HE Qualification,60-70%,Male_x_0-35,60,2,526.0,58.44444444444444,99.0,32.0,526.0,526.0,8.0,,,,
261,AAA,2014J,0,0,Female,0-35,No Formal quals,30-40%,Female_x_0-35,90,1,463.0,51.44444444444444,88.0,0.0,463.0,463.0,9.0,,,,
262,BBB,2014J,0,1,Female,55<=,No Formal quals,20-30%,Female_x_55<=,90,3,381.0,38.1,90.0,0.0,381.0,381.0,10.0,1.0,77.0,77.0,1.0
263,AAA,2014J,1,0,Male,35-55,A Level or Equivalent,40-50%,Male_x_35-55,60,0,394.0,56.285714285714285,80.0,0.0,394.0,394.0,7.0,,,,
264,CCC,2014B,1,0,Male,55<=,Post Graduate Qualification,20-30%,Male_x_55<=,90,2,225.0,45.0,69.0,0.0,225.0,225.0,5.0,,,,
265,DDD,2014B,1,0,Male,0-35,A Level or Equivalent,20-30%,Male_x_0-35,90,1,563.0,51.18181818181818,89.0,119.0,563.0,563.0,10.0,,,,
266,AAA,2014J,1,0,Male,55<=,A Level or Equivalent,30-40%,Male_x_55<=,60,0,153.0,38.25,76.0,0.0,153.0,153.0,4.0,,,,
267,AAA,2014B,0,1,Female,55<=,A Level or Equivalent,70-80%,Female_x_55<=,120,0,375.0,37.5,80.0,29.0,375.0,375.0,10.0,,,,
268,BBB,2013J,0,1,Female,0-35,No Formal quals,10-20%,Female_x_0-35,60,1,1007.0,45.77272727272727,94.0,286.0,1007.0,1007.0,22.0,1.0,58.0,58.0,1.0
269,FFF,2014B,0,1,Male,35-55,HE Qualification,30-40%,Male_x_35-55,60,2,1087.0,57.21052631578947,87.0,79.0,1087.0,1087.0,19.0,,,,
270,BBB,2014B,0,1,Male,55<=,No Formal quals,20-30%,Male_x_55<=,60,0,222.0,55.5,90.0,48.0,222.0,222.0,4.0,,,,
271,CCC,2014J,0,1,Male,55<=,Lower Than A Level,60-70%,Male_x_55<=,120,0,230.0,46.0,83.0,13.0,230.0,230.0,4.0,,,,
272,DDD,2013B,0,0,Female,0-35,A Level or Equivalent,10-20%,Female_x_0-35,30,1,432.0,48.0,66.0,0.0,432.0,432.0,9.0,,,,
273,BBB,2013B,0,1,Male,35-55,A Level or Equivalent,0-10%,Male_x_35-55,30,3,498.0,38.30769230769231,91.0,79.0,498.0,498.0,12.0,,,,
274,AAA,2013B,0,0,Male,0-35,Lower Than A Level,90-100%,Male_x_0-35,30,1,1455.0,51.964285714285715,99.0,164.0,1455.0,1455.0,26.0,,,,
275,DDD,2013J,1,0,Female,0-35,A Level or Equivalent,0-10%,Female_x_0-35,30,0,306.0,38.25,91.0,4.0,306.0,306.0,8.0,,,,
276,DDD,2014B,0,1,Female,55<=,A Level or Equivalent,50-60%,Female_x_55<=,60,0,450.0,64.28571428571429,99.0,88.0,450.0,450.0,7.0,1.0,73.0,73.0,0.0
277,AAA,2013B,0,1,Male,35-55,A Level or Equivalent,20-30%,Male_x_35-55,90,0,1288.0,58.54545454545455,99.0,250.0,1288.0,1288.0,19.0,2.0,67.0,35.0,0.5
278,BBB,2014J,0,0,Male,0-35,Lower Than A Level,60-70%,Male_x_0-35,60,2,678.0,45.2,81.0,79.0,678.0,678.0,14.0,,,,
279,AAA,2013B,0,1,Female,55<=,No Formal quals,70-80%,Female_x_55<=,30,1,,,,,,,,,,,
280,FFF,2013B,1,0,Male,0-35,A Level or Equivalent,40-50%,Male_x_0-35,90,0,249.0,35.57142857142857,84.0,44.0,249.0,249.0,6.0,,,,
281,DDD,2014B,1,0,Male,55<=,HE Qualification,40-50%,Male_x_55<=,60,0,214.0,71.33333333333333,91.0,0.0,214.0,214.0,3.0,1.0,89.0,89.0,0.0
282,EEE,2014B,1,0,Female,35-55,Lower Than A Level,10-20%,Female_x_35-55,60,2,116.0,38.666666666666664,58.0,0.0,116.0,116.0,3.0,,,,
283,EEE,2014B,1,0,Female,0-35,Post Graduate Qualification,70-80%,Female_x_0-35,60,1,429.0,53.625,93.0,43.0,429.0,429.0,8.0,,,,
284,CCC,2013J,0,1,Female,35-55,Lower Than A Level,90-100%,Female_x_35-55,90,3,208.0,41.6,89.0,49.0,208.0,208.0,5.0,,,,
285,AAA,2013J,0,1,Male,35-55,No Formal quals,0-10%,Male_x_35-55,60,0,536.0,48.72727272727273,83.0,0.0,536.0,536.0,11.0,2.0,37.5,46.0,1.0
286,AAA,2013B,1,0,Female,55<=,Lower Than A Level,90-100%,Female_x_55<=,30,1,232.0,33.142857142857146,82.0,18.0,232.0,232.0,7.0,,,,
287,CCC,2014B,1,0,Female,0-35,Post Graduate Qualification,80-90%,Female_x_0-35,60,1,75.0,75.0,75.0,0.0,75.0,75.0,1.0,2.0,39.5,56.0,1.0
288,CCC,2013B,0,1,Male,0-35,HE Qualification,0-10%,Male_x_0-35,90,0,263.0,52.6,99.0,109.0,263.0,263.0,4.0,,,,
289,CCC,2014J,1,0,Male,55<=,Post Graduate Qualification,0-10%,Male_x_55<=,60,3,594.0,45.69230769230769,99.0,0.0,594.0,594.0,13.0,,,,
290,DDD,2014J,0,0,Female,55<=,Lower Than A Level,0-10%,Female_x_55<=,30,0,418.0,46.44444444444444,88.0,0.0,418.0,418.0,9.0,,,,
291,FFF,2014B,1,0,Female,35-55,Post Graduate Qualification,60-70%,Female_x_35-55,30,1,67.0,67.0,67.0,67.0,67.0,67.0,1.0,1.0,52.0,52.0,1.0
292,AAA,2014B,0,1,Male,0-35,Lower Than A Level,30-40%,Male_x_0-35,60,3,496.0,55.111111111111114,97.0,0.0,496.0,496.0,9.0,,,,
293,DDD,2014J,1,0,Male,0-35,HE Qualification,60-70%,Male_x_0-35,60,0,360.0,72.0,80.0,0.0,360.0,360.0,5.0,,,,
294,CCC,2014B,0,0,Female,55<=,HE Qualification,40-50%,Female_x_55<=,60,1,698.0,58.166666666666664,98.0,0.0,698.0,698.0,12.0,1.0,12.0,12.0,0.0
295,AAA,2013J,0,1,Female,55<=,No Formal quals,60-70%,Female_x_55<=,90,0,589.0,49.083333333333336,89.0,89.0,589.0,589.0,11.0,,,,
296,DDD,2013J,0,1,Male,55<=,HE Qualification,90-100%,Male_x_55<=,120,1,650.0,54.166666666666664,86.0,95.0,650.0,650.0,12.0,,,,
297,FFF,2014B,1,0,Female,0-35,A Level or Equivalent,60-70%,Female_x_0-35,30,2,733.0,45.8125,84.0,51.0,733.0,733.0,14.0,1.0,74.0,74.0,1.0
298,DDD,2014J,0,0,Male,0-35,Post Graduate Qualification,30-40%,Male_x_0-35,60,1,327.0,46.714285714285715,77.0,77.0,327.0,327.0,7.0,,,,
299,FFF,2013B,0,0,Female,35-55,Post Graduate Qualification,10-20%,Female_x_35-55,30,1,410.0,41.0,81.0,0.0,410.0,410.0,10.0,,,,
300,CCC,2014B,0,1,Male,55<=,Lower Than A Level,70-80%,Male_x_55<=,90,0,644.0,53.666666666666664,92.0,0.0,644.0,644.0,11.0,1.0,47.0,47.0,0.0
301,FFF,2014B,0,1,Male,35-55,HE Qualification,10-20%,Male_x_35-55,60,0,103.0,25.75,52.0,0.0,103.0,103.0,4.0,,,,
302,AAA,2013B,0,0,Female,0-35,No Formal quals,80-90%,Female_x_0-35,30,0,149.0,37.25,87.0,7.0,149.0,149.0,4.0,,,,
303,CCC,2014B,0,1,Female,35-55,No Formal quals,40-50%,Female_x_35-55,90,1,641.0,42.733333333333334,96.0,0.0,641.0,641.0,15.0,,,,
304,AAA,2013B,1,0,Male,35-55,No Formal quals,80-90%,Male_x_35-55,90,0,672.0,51.69230769230769,99.0,230.0,672.0,672.0,13.0,,,,
305,EEE,2014J,0,1,Female,35-55,A Level or Equivalent,80-90%,Female_x_35-55,30,1,88.0,88.0,88.0,0.0,88.0,88.0,1.0,,,,
306,BBB,2013J,0,1,Female,55<=,HE Qualification,70-80%,Female_x_55<=,30,0,174.0,87.0,91.0,0.0,174.0,174.0,2.0,1.0,38.0,38.0,0.0
307,FFF,2014J,0,0,Female,0-35,No Formal quals,70-80%,Female_x_0-35,60,1,178.0,44.5,71.0,82.0,178.0,178.0,4.0,1.0,50.0,50.0,0.0
308,BBB,2013J,0,1,Male,55<=,A Level or Equivalent,30-40%,Male_x_55<=,60,0,836.0,38.0,92.0,266.0,836.0,836.0,21.0,,,,
309,BBB,2013B,1,0,Female,35-55,Post Graduate Qualification,30-40%,Female_x_35-55,90,1,692.0,49.42857142857143,97.0,178.0,692.0,692.0,14.0,,,,
310,FFF,2013J,0,1,Female,55<=,Lower Than A Level,10-20%,Female_x_55<=,60,1,516.0,36.857142857142854,93.0,17.0,516.0,516.0,14.0,,,,
311,CCC,2014J,0,1,Male,0-35,HE Qualification,30-40%,Male_x_0-35,60,2,391.0,48.875,84.0,0.0,391.0,391.0,8.0,,,,
312,EEE,2013J,1,0,Female,0-35,HE Qualification,30-40%,Female_x_0-35,90,1,475.0,43.18181818181818,90.0,137.0,475.0,475.0,11.0,,,,
313,AAA,2013B,0,1,Female,35-55,Post Graduate Qualification,50-60%,Female_x_35-55,60,1,688.0,52.92307692307692,99.0,158.0,688.0,688.0,11.0,,,,
314,DDD,2013J,1,0,Male,35-55,HE Qualification,20-30%,Male_x_35-55,60,2,207.0,69.0,96.0,96.0,207.0,207.0,3.0,,,,
315,AAA,2014B,0,1,Male,55<=,HE Qualification,10-20%,Male_x_55<=,60,1,743.0,41.27777777777778,94.0,5.0,743.0,743.0,18.0,,,,
316,DDD,2014J,0,0,Female,0-35,HE Qualification,70-80%,Female_x_0-35,90,0,367.0,40.77777777777778,97.0,0.0,367.0,367.0,9.0,1.0,33.0,33.0,0.0
317,AAA,2014B,0,1,Female,0-35,HE Qualification,10-20%,Female_x_0-35,30,2,1146.0,60.31578947368421,99.0,200.0,1146.0,1146.0,19.0,,,,
318,FFF,2013B,0,1,Male,55<=,A Level or Equivalent,70-80%,Male_x_55<=,30,1,372.0,53.142857142857146,96.0,0.0,372.0,372.0,7.0,,,,
319,EEE,2013J,1,0,Male,0-35,A Level or Equivalent,60-70%,Male_x_0-35,30,0,434.0,62.0,85.0,80.0,434.0,434.0,7.0,2.0,26.0,30.0,0.0
